,text,label
4278,54 25 118 16 3 33 22 25 43 29 16 33 3 33 16 16 70 3 22 25 3 21 54 153 21 141 33 3 148 16 3 21 148 25 119 22 3 138 29 34 31 29 34 120 3 22 62 16 3 43 29 120 62 22 3 54 25 118 16 3 21 22 3 22 62 16 3 153 43 25 34 120 3 22 29 70 16 14 3 22 62 16 3 54 21 266 16 3 62 25 119 33 16 3 22 21 266 16 33 3 22 62 21 22 3 22 25 3 62 16 21 43 22 3 148 141 3 62 21 118 29 34 120 3 22 62 16 3 112 43 25 22 21 120 25 34 29 33 22 33 3 138 21 54 54 3 29 34 3 54 25 118 16 3 153 29 22 62 3 16 21 53 62 3 25 22 62 16 43 3 16 118 16 34 3 22 62 25 119 120 62 3 22 62 16 141 3 54 29 118 16 3 29 34 3 31 29 138 138 16 43 16 34 22 3 22 29 70 16 33 14 3 153 16 54 54 15 3 21 53 22 119 21 54 54 141 3 22 62 16 141 3 31 25 3 54 29 118 16 3 21 22 3 22 62 16 3 33 21 70 16 3 22 29 70 16 15 3 21 34 31 3 16 118 16 34 3 29 34 3 22 62 16 3 33 21 70 16 3 112 54 21 53 16 15 3 25 34 54 141 3 22 153 25 3 141 16 21 43 33 3 21 112 21 43 22 3 138 43 25 70 3 16 21 53 62 3 25 22 62 16 43 14 3 22 62 16 141 3 16 503 53 62 21 34 120 16 3 54 16 22 22 16 43 33 3 22 62 43 25 119 120 62 3 21 3 70 21 120 29 53 3 70 21 29 54 148 25 503 3 22 62 21 22 3 21 54 54 25 153 33 3 22 62 16 3 54 16 22 22 16 43 33 3 22 62 16 141 3 16 503 53 62 21 34 120 16 3 22 25 3 22 43 21 34 33 53 16 34 31 3 22 29 70 16 14 3 138 25 43 3 21 3 138 29 54 70 3 153 29 22 62 3 22 62 29 33 3 138 21 34 22 21 33 22 29 53 21 54 3 21 3 53 25 34 53 16 112 22 3 22 25 3 153 25 43 266 15 3 22 62 16 3 138 29 54 70 70 21 266 16 43 33 3 34 16 16 31 3 22 25 3 138 29 120 119 43 16 3 25 119 22 3 21 3 53 25 119 112 54 16 3 25 138 3 21 33 112 16 53 22 33 14 3 138 29 43 33 22 15 3 141 25 119 3 16 29 22 62 16 43 3 62 21 118 16 3 22 25 3 112 54 21 141 3 22 62 16 3 138 21 34 22 21 33 141 3 16 54 16 70 16 34 22 3 22 25 3 22 62 16 3 62 29 54 22 15 3 54 16 21 118 29 34 120 3 21 34 141 3 33 16 70 148 54 21 34 53 16 3 25 138 3 43 16 21 54 29 22 141 15 3 25 43 3 141 25 119 3 62 21 118 16 3 22 25 3 120 43 25 119 34 31 3 22 62 16 3 138 29 54 70 3 29 34 3 21 3 118 16 43 141 3 138 21 70 29 54 29 21 43 3 153 25 43 54 31 3 21 34 31 3 33 112 43 29 34 266 54 16 3 469 119 33 22 3 16 34 25 119 120 62 3 70 21 120 29 53 21 54 3 43 16 21 54 29 33 70 3 25 118 16 43 3 29 22 3 21 54 54 3 22 62 21 22 3 22 62 16 3 21 119 31 29 16 34 53 16 3 148 119 141 33 3 29 34 3 22 25 3 22 62 16 3 53 25 34 53 16 29 22 14 3 31 29 43 16 53 22 25 43 3 21 54 16 469 21 34 31 43 25 3 21 120 43 16 33 22 29 3 25 112 22 33 3 70 25 33 22 54 141 3 138 25 43 3 22 62 16 3 138 25 43 70 16 43 15 3 33 62 25 25 22 29 34 120 3 16 118 16 43 141 22 62 29 34 120 3 153 29 22 62 3 21 3 120 21 119 710 141 3 148 16 21 119 22 141 15 3 21 34 31 3 21 54 54 25 153 29 34 120 3 22 62 16 3 54 16 21 31 33 15 3 266 16 21 34 119 3 43 16 16 118 16 33 3 21 34 31 3 33 21 34 31 43 21 3 148 119 54 54 25 53 266 15 3 22 25 3 54 25 25 266 3 148 16 21 119 22 29 138 119 54 3 16 118 16 34 3 153 62 16 34 3 22 62 16 3 53 62 21 43 21 53 22 16 43 33 3 138 16 16 54 3 70 29 33 16 43 21 148 54 16 14 3 25 34 16 3 25 14 14 14,1
4279,719 757 307 24 59 95 243 55 2 1 13 5 66 6 300 304 30 318 59 1 96 50 85 1454 1996 7 1 5 85 699 318 6,1
4280,229 37 24 488 570 2 49 220 9 31 118 31 424 1176 2 1 288 124 68 28 7 1 103 871 651 2 49 220 105 77 215 99 283 488 570 414 72 39 489 7 6 91 4 291 161 1 1154 192 526 27 2 231 231,0
4281,322 19 223 410 420 45 65 146 301 162 197 464 284 15 12 410 420 4 114 40 254 2 12 40 198 284 273 65 135 363 9 79 50 5 59 146 140,0
4282,800 7 71 14 137 41 1 9 1322 9 408 1 12 4 60 114 40 67,0
4283,133 189 90 23 7 8 110 12 19 216 1 167 37 2 49 220 223 994 215 99 734 511 7 1 35 27 5 325 1148 1929 1 8 19 223 994 511 7 20 325 7 1 5 243 551 24 20 191 6 75 4 235 106 182 105 77 216 131 314 211 494 7 1 5 145 130 246 539 705 1648 59 37 2 68 1 95 243 58 72 30 225 24 1 84 69 91 166 27 291 161 6,0
4284,861 1830 687 11 23 7 1 77 18 82 550 37 24 9 128 258 353 4 248 418 2 6 5 59 1 96 172 37 5 66 1 11 80 92 10,1
4285,82 42 38 2 5 588 84 69 331 477 4 208 40 440 230 290 67 11 103 96 96 331 477 2 91 173 10 11 35 103 8 249 421 372 84 69 2 1 51 77 18 9 79 1463 620 7 10 415 331 477 610 210 143 42 260 723 6 6 6 6 6,0
4286,224 1085 249 64 1 312 35 36 39 23 1 75 4 12 35 9 133 189 165 2 205 394 1 624 609 253 9 187 399,1
4287,8 110 132 360 214 317 1208 684 258 2 1729 248 129 496 1601 360 63 6 897 1006 1054 18 71 207 648 123 1666 480 82 5 4 1729 111 293 664 1601 1503 276 98 4 637 226 327 27 6 12 214 258 5 729 4 3923 603 123 109 6 83 1707 8 9 499 792 2 63 276 1468 186 387 1516 2 88 184 1 897 1006 1054 2 1707 1592 20 4 897 1006 1054 2 1707 1592 1 134 122 585 9 19 27 451 170 2 203 365 267 1216 10 897 597 272 35 37 32 4 1006 1054 2 250 1214 123 8 287 61 147 147 147 121 100 32 784 786 322 108 670 897 597 272 1207 878 46 1194 1 52 28 1291 960 1 1209 1514 1054 864 18 71 41 41 142 121 52 236 8 1214 104 1194 2 1388 960 275 6 75 12 150 2 897 597 272 188 8 1208 684 258 1 45 262 143 27 1126 348 2274 890 123 1459 1 163 180 4 149 1000 630 1088 73 897 1006 1054 82 149 258 2 267 1216 30 9 658 28 8 600 6 12 246 188 232 149 756 168 439 192 448 65 77 1332 399 38 2 211 3049 1 28 188 540 756 332 249 766 145 897 1006 1054 18 1598 960 109 635 7 3924 835 210 2 487 259 1 385 30 47 390 65 85 316 2 149 88 6 104 252 83 61 147 197 41 121 356 2 111 1404 1425 677 73 1027 1112 1607 2 221 109 1 1557 558 597 2 403 267 336 27 291 161 1 8 107 1073 1305 1752 1029 18 1294 914 83 110 584 380 1208 684 258 360 63 2 274 738 10 287 319 873 111 1404 18 199 8 110 1006 1054 2 360 63 44 1276 306 10 275,1
4288,26 9 188 232 165 114 40 49 220 9 68 67,1
4289,376 376 1 23 2 49 220 26 325 574 93 1 13 198 48,1
4290,2532 852 2 30 163 180 1 172 1354 1020 13 101 56,1
4291,36 13 5 66 1 563 654 13 46 10 167 68 32 13 465 49 1 11 13 396 187 10,0
4292,188 8 317 155 247 63 364 17 1 188 1626 317 58 413 35 96 5 28 1 593 28 125 46 247 32 30 56 1 369 35 30 56 6 408 19 216 117 47 96 8 317 1 91 1721 500,0
4293,270 35 183 72 540 1203 87 72 436 262 215 99 65 7 214 1203 7,1
4294,389 101 4 642 27 233 816 2 63 149 1 13 751 263 6 1207 878 684 1470 258 667 164 17 10,1
4295,137 269 239 321 345 28 2 81 64 1 167 68 26 1017 210 2 1 168 439 32 364 80 92 1 330 169 105 77 9 79 126 200 335 81 1 20 4 18 96 63 149 2 49 220 1 126 219 335 7 253 126 219 168 1 28 142 269 301 321 2 49 220 1 532 38 168 81 1 57 754 246 1098 64 87 1918 65 37 8 24 517 581 7 20 190 168 5 7 7 1 8 249 30 49 237 333 90 345 28 34 25 266 29 21 443 58 146 7 1 50 4 44 383 334 821 251 61 142 90 6 6 6 620 621 7 1 26 9 634 81 38 2 1115 713 451 246 188 8 150 56 20 4 511 2 1 822 38 634 81 11 50 173 82 183 96 5 28 33 62 29 22 6 6 6 95 653 32 5 791 378 1 96 96 155 8 90 20 30 7 1 11 229 37 2 116 81 20 4 95 653 5 99 56 166 11 13 620 621 1 30 103 28 23 19 199 2 26 4 8 97 2 620 621 1 4 11 632 1527 26 4 84 69 2 163 180 140 67 67 67 10 10 10,0
4296,167 68 26 4 104 252 465 49 2 1 75 9 79 111 111 704 765 1 226 131 18 420 127 30 9 1481 202 17 1 288 124 211 168 8 24 215 99 9 79 424 7 1 164 101 107 124 201 407 1481 202 17 2 173 4 104 252 1754 1481 2 1 8 402 5 78 542 74 37 1 51 455 18 196 136 2 49 220 20 30 9 196 136 17 6 75 308 279 5 243 551 474 233 324 124 1 107 124 12 19 195 183 47 190 489 255 20 218 17 7,1
4297,258 353 2 556 824 73 373 109 9 79 642 27 291 161 14,0
4298,342 102 215 99 318 59 75 4 32 44 740 109 838 631 140 10 425 52 1488 144 2 753 321 18 270 144 55 57 4 223 225 3677 3262 1 77 18 427 203 8 514 373 1836 179 7 1 1412 140 48,1
4299,20 80 92 18 469 25 141 25 23 31 118 31 1 94 129 17 1 196 136 17 6,0
4300,23 7 8 278 15 26 30 49 237 24 14 3 75 175 38 24 7 470 359 15 88 86 13 5 17 14 3 267 447 50 173 411 689 386 375 8 97 478 103 50 336 146 168 1452 2367 940 1046 78 17 7 15 406 590 42 95 346 347 2 589 405 65 77 472 15 166 27 208 40 32 377 5 7 304 14 3 83 19 114 40 936 336 1102 42 133 4 267 80 347 2 15 12 78 26 1660 172 7 416 1119 15 24 100 666 631 476 146 2 213 1311 83 514 15 267 2 385 208 40 24 208 40 166 27 103 609 14 4 5 4 108 127 12 214 121 2 650 347 104 851 85 224 7 478 289 565 347 359 385 91 2 13 289 565 15 107 486 1452 73 57 108 405 744 1452 251 15 205 394 327 59 915 347 5 995 214 19 1371 150 472 15 166 457 747 2 942 965 205 394 39 431 574 7 273 3 154 42 182 78 9 94 743 5 224 2 747 45 915 347 46 191 164 130 273 11 2 422 458 15 115 89 5 107 1028 79 284 146 23 486 1452 2 45 216 55 14 3 99 969 55 2 111 95 346 38 24 24 26 191 15 38 7 207 71 1497 42 38 2 95 346 20 4 118 53 31 2 88 86 7 14,0
4301,23 7 190 50 1 1357 169 11 2 694 121 1 8 172 740 143 11 721 37 2 311 1063 6,1
4302,20 4 8 19 200 109 330 8 19 200 109 1 30 206 30 7 6 168 439 30 9 696 672 1 288 1351 30 9 233 816 6 107 124 4 548 156 179 26 4 411 169 1072 411 169 213 459 254 2 17 6,0
4303,300 304 784 99 45 150 88 200 59 11 1 12 95 346 423 567 347 682 52 364 17 2 1 267 447 32 5 66 6,1
4304,12 352 205 2484 56 172 37 13 183 264 1 186 104 363 566 350 2 264 412 13 45 617,1
4305,211 168 196 136 42 58 105 77 378 446 272 212 46 395 186 13 1232 1753 1 18 971 386 38 2448 7 8 90 1 26 4 134 122 446 293 6 5 4 50 809 485 639 559 40 1 208 40 1087 446 12 40 46 290 67 190 2448 1419 24 227 1 9 79 456 834 44 417 68 7,0
4306,333 90 57 754 132 28 2 68 3 13 210 3 13 396 187 3 5 1301 4 84 69 10,1
4307,706 706 2 171 177 26 9 114 40 50 2 290 1 87 72 167 2 257 91 13 80 92 1 12 278 53 31 441 258 13 17 1 413 35 38 283 21 141 119 2 99 265 155 39 196 956 7 1 13 198 52 1142 9 6,1
4308,947 386 55 5 320 94 129 26 4 206 408 286 39 17 45 7 107 124 1204 309 1 239 197 2 57 285 32 5 17 1 26 5 107 23 224 1125 193 53 31 856 224 271 31 55 2 214 110 31 118 31 1 436 262 39 206 408 212 50 114 40 421 372 108 127 546 129 2 173 1 108 127 266 119 70 29 51 42 350 142 41 41 41 110 2010 476 7 1 369 35 30 27 571 6 5 467 255 584 632 1 175 38 270 55 947 386 55 455 35 191 68 9 2 4 1 39 104 57 285 2 626 920 55 17,0
4309,36 2 127 151 4 13 17 2 198 52 8 24 32 47 949 322 145 531 15 75 4 84 69 68 2097 485 568 36 2 183 225 85 5 82 7 76 76 76 76 76 76 76 36 2 510 72 13 650 76 76 76 217 143 27 233 18 195 38 1128 1841 59 8 97 15 229 35 4 1153 1324 196 169 2 510 72 77 18 1128 1841 28 1153 1324 39 608 36 2 510 72 39 351 28 1128 875 7 15 88 86 13 766 76 76 76 76 76 76 11 12 150 23 7 808 35 5 236 2 36 15 164 57 232 35 2 510 72 39 351 28 1128 875 15 192 448 4 18 724 143 167 68 331 477 123 133 20 215 99 351 875 2 36 15 60 114 40 26 51 42 443 143 326 27 76 76 76 12 215 99 5 4 188 8 150 105 159 15 298 161 84 69 331 477 702 1046 8 74 76 76 76 76 76 76,0
4310,622 50 4 60 7 12 19 131 64 248 199 1321 7 19 220 81 306 1 9 284 27 91 4 47 424 284 10 75 11 86 52 1077 713 597 2 267 603 198 52 12 128 284 2 1 342 102 8 49 707 60 319 619 1 75 100 18 81 306 87 385 47 126 52 164 149 1 82 159 368 2 598 259 101 18 642 27 1461 351 1096 733 10,1
4311,63 1231 281 866 273 266 21 54 21 238 434 4 644 51 519 67,0
4312,317 407 247 192 11 5 4 84 69 175 2 826 293 1 75 11 2 2 389 389 253 103 826 189 561 6 160 719 270 132 28 7 11 188 8 150 18 84 69 175 23 2 53 31 216 1 105 68 487 259 123 1493 1896 642 11 439 559 721 465 1 228 60 12 395 5 4 11 188 8 150 340 59 175 1002 261 277 1 407 133 189 150 2 1011 381 251 404 101 18 642 11 5 699 1258 558 1 98 12 150 385 4 665 223 6 211 168 223 196 136 24 28 83 189 110 289 204 2 53 31 49 1 236 97 642 11 371 194 2 396 187 6 11 18 12 87 395 5 103 2760 875 164 329 84 69 236 191 1 75 4 11 26 4 103 283 91 101 2 99 505 73 703 401 2 279 78 257 65 37 1 5 2069 5 210 6 197 197 207 197 2 63 216 94 17 93 224 1 152 152 2 93 574 98 94 150 1 796 9 84 69 94 536 93 1429 1 18 12 87 11 24 28 7 181 55 341 397 2 274 192 133 738 6 125 58 1522 84 69 175 47 429 69 690 69 17 1 555 1685 2761 348 218 255 8 706 10,0
4313,60 114 40 133 514 49 237 431 28 7 61 71 197 7 67 77 18 253 427 28 61 239 239 7 1 93 170 208 40 78 427 475 12 40 46,1
4314,93 170 5 66 14 171 177 32 5 66,1
4315,12 35 36 2 66 583 13 45 1 125 413 973 2 375 256 174 146 178 174 47 429 178 39 66 7,0
4316,12 278 336 156 131 1 802 448 479 591 1 98 186 13 1018 957 1 11 343 293 51 80 92 7 1 99 122 8 502 24 8 502 609 1 26 47 156 28 13 45 1077 238 145 531 1 11 411 313 8 172 24 32 47 156 28 13 45 11 5 145 130 2 145 531 1 316 303 302 384 1 156 163 1293 156 505 507 114 40 49 220 9 140 1 340 145 11 8 247 1 107 124 336 459 39 47 611 156 163 1293 8 97 336 310 64 1 83 310 64 89 8 257 78 156 28 465 1177 1225 13 45 145 531 1 32 5 78 1026 156 6,1
4317,114 40 49 220 9 789 438 277 256 71 2 696 443 596 1 11 103 1378 19 1050 499 55 2,0
4318,13 17 1 12 182 4 11 89 126 219 2 204 553 131 10 198 52 132 323 6,1
4319,343 27 11 125 46 9 8 337 357 1638 401 2 9 355 28 59 12 19 341 135 3 88 86 13 17 810 132 3 9 8 234 2123 124 2 446 130 32 13 17 1083 3 1638 401 44 281 221 625 1268 73 569 200 2 3 750 934 427 1235 2 324 124 4 13 192 448 3 107 124 99 969 1440 3116 2 173 146 23 2747 1733 1112 2 32 13 5 66,1
4320,27 104 200 277 45 3 3 5 80 92,0
4321,307 5 473 23 7 58 258 593 86 52 5 66 10 167 68 263 426 32 26 51 42,1
4322,111 310 80 92,1
4323,93 284 26 4 9 79 224 15 326 457 195 50 15 12 4 8 234 144 475 2158 829 76,0
4324,107 333 15 44 450 28 8 234 775 272 19 286 2 63 149 1014 59 160 280 15 9 49 233 74 24 5 172 2 1033 64 190 18 905 87 957 957 2916 2196 15 78 105 77 115 139 560 154 585 9 2 812 1470,0
4325,134 122 17 2 171 171 10,1
4326,12 214 19 2500 1346 175 629 554 160 55 72 9 679 1 20 117 9 233 18 12 87 7 222 153 153 153 14 21 70 25 14 25 43 120 14 21 119 3 73 3 153 153 153 14 70 119 33 29 53 21 119 33 22 43 21 54 29 21 14 25 43 120 245 245 31 21 43 43 16 34 3 62 21 141 16 33 18 302 65 12 110 285 131 42 58 1 297 285 131 331 477 260 541 7 221 1058 6 12 110 289 441 2 258 353 73 824 804 39 13 9 365 303 1 20 217 119 71 2 157 22 62 16 3 148 16 33 22 3 25 138 3 61 147 197 41 162 61 147 147 41 158 83 97 9 8 234 608 3957 1119 3101 2 929 1156 303 1 316 303 302 384 6 245 245 229 55 2 46 661 155 116 452 149 884 2 289 441 295 340 122 39 30 9 155 375 1 107 124 9 39 4 127 195 452 947 386 2 105 191 331 477 126 219 1659 322 2 6 155 375 194 930 18 250 295 87 1 9 8 128 155 116 2 842 183 175 629 32 355 825 6,1
4327,229 42 60 4 205 87 2 562 234 200 277 15 288 124 357 2 117 4 205,0
4328,298 161 47 610 210 854 68 6 854 68 58 415 143 11 37 19 340 145 1 11 44 23 6 428 428 10,0
4329,486 613 12 352 116 81 5 4 83 40 17 56 1 11 23 7 8 19 1 88 86 83 19 863 1270 581 708 1130 259 13 209 1 9 49 220 56 116 625 5 65 37 1 590 1147 56 83 19 116 257 698 6 26 9 88 86 116 81 268 321 32 5 17 6,0
4330,114 40 39 30 9,0
4331,12 35 238 265 58 72 257 2 202 93 4 239 197 294 1 5 4 174 388 306 93 222 301 147 294 6 178 10,1
4332,480 82 2 99 265 1 152 121 775 1250 1071 990 46 1934 6 83 379 362 296 1 155 375 57 61 71 137 207 142 239 301 2 20 4 12 317 155 1 65 116 132 323 8 110 227 6,0
4333,251 7 46 470 121 231 231 198 52 10,1
4334,61 41 269 71 142 321 28 2 68 11 30 9 889 132 15 28 333 90 61 61 269 239 321 284 26 30 417 143 11 15 616 616 2 15 84 69 20 4 8 19 594 595,0
4335,8 356 5 107 8 356,0
4336,8 402 402 6 5 4 11 80 92 2 83 234 451 170,0
4337,215 99 24 59 15 88 86 13 209 15 30 114 40 187 399 2 14,0
4338,80 92 100 89 2 336 156 183 405 1 77 18 53 53 22 118 162 239 5 474 7 1 117 17 23 37 24 24 1 47 156 78 5 262 101 56 195 130 2 305 256 1 98 186 425 891 416 726 6,1
4339,931 102 1869 415 11 328 320 8 74 15 11 32 20 254 8 74 328 320 227 76 75 254 7 328 320 20 5 47 323 172 37 7 15 8 202 44 331 930 65 37 46 106 47 194 898 2 28 76 44 4 323 7 15 42 58 20 78 18 175 1002 38 46 60 1078 481 7 76 3 3 3 3 17 7 15 50 181 180 15 50 101 18 2 15 280 336 492 5 1623 1584 15 1282 362 296 89 212 441 261 15 5 17 76 357 2 13 46 813 13 2843 528 13 5 387 600 15 24 12 128 171 177 82 156 17 607 340 4 30 9 114 40 101 18 187 633 2 563 654 2 76 3 3 3 3 17 7 15 5 103 45 50 7 76 50 45 7 39 5 145 130 47 5 47 314 764 65 37 76 3 3 3 3 1139 1133 1139,0
4340,56 172 37 88 86 5 66 10 98 186 223 457 13 844 669 1 364 198 52 10,1
4341,46 230 3697 483,1
4342,157 90 1260 494 158 552 9 8 19 17 344 238 1 1254 107 95 243 87 1092 3072 2 204 1 262 7 8 79 726 1684 2615 139 6 157 90 1260 494 158 4 8 165 125 17 126 219 146 103 400 2 95 243 1 228 60 11 89 24 455 2 12 165 101 18 4 5 896 79 328 6,0
4343,12 4 11 23 2 36 87 72 15 310 64 125 80 92 2 15 11 213 331 32 50 12 35 36 13 17 15 796 8 2 573 1400 4 15 764 410 5 47 248 418 764,1
4344,8 402 99 265 2 95 243 11 39 24 71 577 42 38 6 272 212 4 125 58 8 19 1074 348 1 53 62 43 29 33 22 29 34 21 2 2223 2064 1532 2 83 1426 278 169 2136 630 2 731 276 1875 1835 424 1 398 700 2 2141 18 83 87 6 6 6 1074 348 523 523 168 439 427 203 8 19 111 1881 1881 6 6 6 1843 1 660 1136 205 1813 87 2672 628 6 6 6,1
4345,82 104 189 19 175 629 26 9 842 175 2 1 88 86 11 89 84 69 93 170 30 114 40 536 1049 617 10,1
4346,12 4 8 35 650 36 6 11 23 37 211 325 167 27 2 1 288 124 126 219 8 374 1 249 330 20 350 149 1460 410 1 11 51 5 103 283 12 97 2 650 36 167 143 212 27 1775 1508 946 695 6,0
4347,620 621 140 1 22 118 55 154 9 2 131 348 131 890 39 626 7 1 98 186 244 94 5 271 580 1 26 5 107 23 430 55 452 126 219 74 290 142 142 48 48 5 370 221 132 323,0
4348,354 261 2 188 8 150 167 68 398 5 38 1 143 326 263 211 95 173 42 58 253 383 7 8 19 1 12 235 28 4 47 398 38 7 1 51 4 59 306 200 244 206 7 42 58 126 200 417 65 1 26 4 5 47 318 6 1422 52 190 211 95 173 7 1 12 19 300 304 46 106 42 58 212 23 7 6,0
4349,257 238 17 7 8 79 6 11 123 133 257 52 85 650 7 774 1133 774,1
4350,188 8 19 53 31 127 151 297 353 360 5 895 221 1 9 234 351 526 2 88 86 6,0
4351,13 80 92 2150 2150 83 1210 1210 2 247 63 73 49 98 368 2162 49 98 1364 700 2 63 149 6 790 547 421 372 313,1
4352,223 457 332 1058 5 332 193 3 94 129 24 172 37 32 5 66 3 307 23 20 30 68 7 3 302 384 261 23,1
4353,107 124 117 9 229 55 1 30 9 322 316 55 1 395 5 17 318,1
4354,125 5 292 704 955 2 505 507,1
4355,333 90 57 754 345 28 2 111 1174 348 1 102 58 168 439 516 95 1 516 7 470 90 1 95 129 974 740 18 71 41 1363 38 72 7 1 30 409 282 7 1 102 58 20 1686 74 37 166 100 233 95 1 233 206 95 58 190 516 1 12 150 20 8 249 974 18 61 197 1363 38 30 409 282 7 1 12 4 208 40 235 201 273 44 490 84 69 143 65 192 389 681 418 10 10 10,0
4356,11 215 335 533 12 171 177 13 473 7 15 13 103 23 8 278 143 11 106 311 1063 15 20 4 309 7 128 15 47 5 47 190 264 412 79 15 11 337 404 169 808 8 293 694 358 47 624 368 200 76,0
4357,12 4 8 165 88 27 2 95 243 1 394 1196 2 184 358 32 493 9 128 1144 446 1 75 218 47 467 172 607 340 27 2 812 1470 1 8 19 27 2 1189 1117 505 492 516 396 1828 1580 1 75 253 516 396 79 79 1584 1584 2 210 149 73 781 893 1 153 29 54 54 3 33 70 29 22 62 2 267 65 667 60 65 276 1 642 27 88 200 1 667 164 4 1342 159 237 2 83 8 434 6,0
4358,563 236 156 23 2 1 100 50 364 5 66 2 376 376,1
4359,364 17 2 1 9 79 216 5 47 254 1621 339 1 12 278 20 191 6,1
4360,254 7 573 68 1276 425 15 251 28 340 145 182 23 28 14 46 1058 38 111 156 540 557 121 496 2 49 220 15 95 386 87 312 90 474 15 96 52 377 614 15 77 18 293 64 32 557 121 496 7 15 100 32 13 80 92 14 77 18 2 310 64 215 99 314 200 244 131 73 349 340 36 196 1104 7 15 422 458 106 381 89 143 310 64 23 8 278 15 340 59 12 234 80 1083 149 455 2 589 405 166 100 89 330 863 8 74 795 265 144 156 1288 908 1288 908 500 534 15 82 333 58 2 156 432 73 203 381 9 535 140,1
4361,33 21 43 21 62 3 53 62 21 34 120 3 8 249 2 258 64 39 13 536 204 3 154 42 3 12 32 4 100 2 356 403 254 135 242 38 111 355 878 2 3 20 8 202 78 242 38 2 3 12 53 31,1
4362,24 7 46 106 2 328 320 15 86 52 13 17 15 13 337 404 15 36 28 116 58 211 168 20 291 161 2 5 203 15 111 111 2 414 72 314 2021 2 396 396 2 14 400 4 83 234 1273 502 36 2 435 612 94 129 15 107 124 91 4 12 40 17 2 127 151 15 12 97 2 435 612 15 85 60 127 151 211 685 1001 7 15 198 52 343 286 362 296 894 346 8 159 2 17 36 15 5 292 4 12 19 97 64 2 14,0
4363,43 148 22 6 339 131 13 289 204 1 206 185 5 101 56 6 746 436 30 9 355 825 79 230 631 1 85 291 1199 7 6,0
4364,5 17 14 14 14 3 3 3 117 47 12 40 50 14 3 3 11 4 24 7 204 347 3 54 29 16 3 22 25 3 70 16 3 369 622 83 87 72 2 603 553 630 578 20 4 35 36 2 109 179 2 344 378 37 23 2 14 3 3 75 4 23 7 123 58 86 52 12 36 82 11 89 134 250 397 27 656 646 646 88 500 534 2 27 37 50 14 3 3 209 85 547 7 337 161 14 3 3 5 17 14,0
4365,23 235 37 42 58 117 47 96 247 63 98 5 47 24 95 346 1 45 30 534 2 171 177 1 1282 46 156 26 4 212 350 7 10 10 10 114 40 318 187 293 596,0
4366,410 94 196 136 420 104 252 662 841 1 5 217 181 135 1 223 72 2 847 559 852 1324 192 448 5 4 229 136 2 1 8 24 20 4 56 1160 451 81 1160 38 2 6 87 72 2 368 934 1492 26 30 4 367 56 1 1093 279 38 9 8 440 913 172 2 1359 2083 277 1 13 961 139 4 819 68 6,0
4367,480 82 5 151 66 59 2 132 323 10,1
4368,8 249 103 24 2834 2199 1001 1 721 52 1 518 160 23 28 7 1 26 9 164 329 2 54 16 33 54 29 16 109 135 1 1013 10,1
4369,74 17 354 193 385 448 522 176 68 15 624 114 40 140 76,0
4370,117 9 8 19 205 1395 1315 661 67 26 4 9 164 100 2 67 107 124 117 9 8 19 1315 661 3 17 217 5 4 13 748 325 231 231,1
4371,2915 114 1466 1236 9 1897 184 923 225 3239 2 229 2352 46 216 678 1 11 24 63 217 566 9 467 2605 678 1 2915 114 1466 1236 9 140,0
4372,11 2 116 81 478 966 199 116 81 21 239 301 41 287 1733 517 276 275 472 261 23 58 215 99 367 56 7 232 19 269 1 719 90 757 38 1014 344 674 1134 2 5 47 132 105 671 268 32 5 47 211 95 173 3 120 112 43 33 2 463 531 32 5 455 7 3 11 468 33 29 70 349 673 74 3 56 212 27 2 116 81 136 38 3 51 42 181 122 367 56 3 75 212 27 2 33 29 70 349 18 11 2 116 81 38 385 56 5 7 333 90 38 754 11 2 8 19 362 296 411 11 50 100 2 116 81 511 7 3 3 32 4 966 199 2 1 73 11 2 5 4 236 8 352 1 75 184 688 8 1270 8 97 10 10 3 3 3 32 4 18 719 90 757 38 1244 79 45 2 49 220 65 77 7 12 234 184 688 10 10 10 10 415 487 143 11 235 681 14 14 14 14 14 14 14,0
4373,333 90 913 102 24 28 84 69 9 350 12 19 2 1 51 4 915 108 5 4 350 30 9 7 361 6 342 102 4 467 255 55 2 1 51 4 123 133 32 350 30 9 7 6 84 69 246 539 87 450 65 37 2 140,1
4374,796 8 2 704 765 20 4 408 110 226 2 267 684 49 237 59 671 1 558 1365 677 188 2 83 317 49 237 32 101 18 4 85 671 7 10 408 110 226 308 812 32 117 9 207 239 194 741 6,1
4375,634 81 390 5 7 45 473 634 1426 20 78 1613 1 229 35 42 60 26 5 66 1 1195 1 91 4 58 676 140,0
4376,155 4 13 34 29 53 16 1 75 30 9 155 375 1 88 86 20 209 7 13 45 6 11 488 187 469 25 141 25 3 533 192 305 144 53 31 9 176 155 375,0
4377,91 2 13 1360 10 312 90 39 18 96 10,1
4378,324 124 13 5 66 628 10,0
4379,318 193 81 300 304 26 44 602 175 1 254 1042 1544 32 85 5 2604 627 318 106 2 1334 64 7 1 86 52 13 5 396 187 10 10 10 26 9 365 829 359 373 109 8 402 1 17 217 979 433 65 37 2 1 98 186 117 9 199 697 559 131 87 2 27 277 365 829 1 42 133 2 30 9 1 26 9 300 304 1090 986 39 4 51 42 246 175 38 1442 28 2 1 308 279 37 50 222 104 252 704 765,0
